file	label	scene	speaker	text
culinary_arc.rpy	_cul_crisis_aftermath_bad	cg_cul_crisis_after_bad	Rena	That.
culinary_arc.rpy	_cul_crisis_close	kitchen	narrator	The kitchen looked ordinary again.
culinary_arc.rpy	_cul_crisis_close	kitchen	narrator	Clean steel. Empty rail. Cooling lights.
culinary_arc.rpy	_cul_crisis_close	kitchen	narrator	But the next shift would not begin from the same place.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	The crisis service.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	narrator	A pause. She doesn't look up from the pass.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	You called it when you knew.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	That is the standard.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	Keep doing that.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	You stopped the plate.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	The table had a gap. Nothing came back.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	That was the correct sequence.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	The sauce recovered.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	You waited before you moved.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	Next time — the second you know the risk exists, you name it.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	Not weakness. That is how the kitchen keeps running.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	You have thought about it.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	narrator	It is not a question.
culinary_arc.rpy	cul_crisis_aftermath_callback	kitchen	Rena	Good. Do not stop.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	During the crisis service — you told me when you knew.
culinary_arc.rpy	cul_review_commis	kitchen	narrator	She says it like she's noting a fact, not offering a compliment.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	That's the standard. It's harder to do than it looks.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	The plates that came back.
culinary_arc.rpy	cul_review_commis	kitchen	narrator	A pause. She looks at the pass, not at you.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	You know what the error was. Don't repeat it.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	You're moving to line cook. More heat, more responsibility, more station ownership.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	Your mise en place has been clean for two weeks. Your timing is still developing. That's acceptable.
culinary_arc.rpy	cul_review_commis	kitchen	narrator	\"Thank you. I'll keep working on the timing.\"
culinary_arc.rpy	cul_review_commis	kitchen	Rena	See that you do.
culinary_arc.rpy	cul_review_commis	kitchen	narrator	A beat. The corners of her mouth don't quite move.
culinary_arc.rpy	cul_review_commis	kitchen	Rena	You've been reliable. That counts.
culinary_arc.rpy	cul_review_commis	kitchen	narrator	\"What's the line cook station like?\"
culinary_arc.rpy	cul_review_commis	kitchen	Rena	More covers, faster decisions, less forgiveness for errors. You'll learn what you can handle.
culinary_arc.rpy	cul_review_commis	kitchen	narrator	\"I'm ready.\"
culinary_arc.rpy	cul_review_commis	kitchen	Rena	I know. Otherwise you wouldn't be moving.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	A table for two becomes eight — the reservation system has a duplicate. Six more covers than projected.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	Your mise en place is two-thirds spent.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	Adapt and communicate with the pass.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	You call it out clearly. The expeditor adjusts the fire order. You make it work.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	Push through quietly without flagging it.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	You get through it. Barely. One dish is plated less carefully than it should be.
culinary_arc.rpy	wev_cul_service_rush	pov_chef	narrator	The expeditor notices.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	narrator	The lamb delivery didn't come in. It's on the menu tonight.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	Rena	Figure it out. Service in forty minutes.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	narrator	Propose a substitute you know works.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	narrator	Beef bavette. Similar prep time, same price point. You make the case quickly.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	Rena	Write it on the spec board. Tell the waitstaff.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	narrator	Ask the senior cook what they'd do.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	narrator	They give you an answer. Not the one Rena would have given, but workable.
culinary_arc.rpy	wev_cul_ingredient_shortage	kitchen	narrator	You adapt. Rena watches but says nothing.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	A returned dish. The head waiter sets it on the pass.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	\"Table says over-salted.\"
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	Rena	Look at you.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	Taste it. Confirm whether the criticism is correct.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	You taste it. They're right.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	\"Sauce reduction went too far. My station.\"
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	Rena	Redo. Two minutes.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	You plate clean. The dish goes back out.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	Defend it — it was seasoned correctly at the pass.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	Rena	Taste it.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	You taste it. They're right.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	narrator	You don't say anything.
culinary_arc.rpy	wev_cul_dish_criticism	kitchen	Rena	Redo.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	Rena	We're one person short.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	[mc_name]	How bad?
culinary_arc.rpy	wev_cul_short_staffed	kitchen	Rena	That depends on whether you ask me again in an hour.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	narrator	Where do you need me?
culinary_arc.rpy	wev_cul_short_staffed	kitchen	[mc_name]	Where do you need me?
culinary_arc.rpy	wev_cul_short_staffed	kitchen	Rena	Cold station first.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	Rena	Then ask again before you decide you're finished.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	narrator	I'll hold my station.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	[mc_name]	I'll hold my station.
culinary_arc.rpy	wev_cul_short_staffed	kitchen	Rena	Then hold it properly.
culinary_arc.rpy	wev_cul_taste_again	kitchen	narrator	Rena tastes the sauce and places the spoon beside the pan.
culinary_arc.rpy	wev_cul_taste_again	kitchen	Rena	Again.
culinary_arc.rpy	wev_cul_taste_again	kitchen	[mc_name]	What's wrong with it?
culinary_arc.rpy	wev_cul_taste_again	kitchen	Rena	You tell me.
culinary_arc.rpy	wev_cul_taste_again	kitchen	narrator	Taste it again.
culinary_arc.rpy	wev_cul_taste_again	kitchen	narrator	You taste it again.
culinary_arc.rpy	wev_cul_taste_again	kitchen	[mc_name]	It needs acid.
culinary_arc.rpy	wev_cul_taste_again	kitchen	Rena	Good.
culinary_arc.rpy	wev_cul_taste_again	kitchen	Rena	The second taste was the useful one.
culinary_arc.rpy	wev_cul_taste_again	kitchen	narrator	Defend it.
culinary_arc.rpy	wev_cul_taste_again	kitchen	[mc_name]	I thought it was balanced.
culinary_arc.rpy	wev_cul_taste_again	kitchen	Rena	Thinking is why you taste.
culinary_arc.rpy	wev_cul_station_ready	kitchen	Rena	Your station is clean.
culinary_arc.rpy	wev_cul_station_ready	kitchen	[mc_name]	Thank you.
culinary_arc.rpy	wev_cul_station_ready	kitchen	Rena	That was not praise.
culinary_arc.rpy	wev_cul_station_ready	kitchen	[mc_name]	What's missing?
culinary_arc.rpy	wev_cul_station_ready	kitchen	Rena	What happens when the first three tickets arrive together?
culinary_arc.rpy	wev_cul_station_ready	kitchen	[mc_name]	I adjust.
culinary_arc.rpy	wev_cul_station_ready	kitchen	Rena	Prepare so you don't have to.
culinary_arc.rpy	wev_cul_tired_compensation	kitchen	Rena	You're compensating.
culinary_arc.rpy	wev_cul_tired_compensation	kitchen	[mc_name]	For what?
culinary_arc.rpy	wev_cul_tired_compensation	kitchen	Rena	Being tired.
culinary_arc.rpy	wev_cul_tired_compensation	kitchen	[mc_name]	Is it obvious?
culinary_arc.rpy	wev_cul_tired_compensation	kitchen	Rena	Only because you're trying so hard not to look tired.
culinary_arc.rpy	wev_cul_tex_missing_garnish	kitchen	narrator	The plate goes out without its garnish. You notice after the server is already through the pass.
culinary_arc.rpy	wev_cul_tex_missing_garnish	kitchen	narrator	Nothing comes back. Probably fine.
culinary_arc.rpy	wev_cul_tex_ticket_smear	kitchen	narrator	The dupe is wet. Half the ticket is illegible — a number, a modifier, the table number.
culinary_arc.rpy	wev_cul_tex_ticket_smear	kitchen	narrator	Ask for the call again.
culinary_arc.rpy	wev_cul_tex_ticket_smear	kitchen	narrator	You ask. The expediter reads it back without turning around.
culinary_arc.rpy	wev_cul_tex_ticket_smear	kitchen	narrator	Follow the visible part and guess the rest.
culinary_arc.rpy	wev_cul_tex_ticket_smear	kitchen	narrator	You follow what you can read. It goes out.
culinary_arc.rpy	wev_cul_tex_low_stock	kitchen	narrator	The mise en place for the fish is down to four covers. Service has barely started.
culinary_arc.rpy	wev_cul_tex_low_stock	kitchen	narrator	You stretch it. No one asks how.
culinary_arc.rpy	wev_cul_tex_pan_handle	kitchen	narrator	Someone left a pan handle turned out over the gangway. You move it before anyone walks into it.
culinary_arc.rpy	wev_cul_tex_pan_handle	kitchen	narrator	No one notices. That is the job.
culinary_arc.rpy	wev_cul_tex_returned_side	kitchen	Server	Table eight says the potatoes are too salty.
culinary_arc.rpy	wev_cul_tex_returned_side	kitchen	narrator	You look at the potatoes. They are not too salty.
culinary_arc.rpy	wev_cul_tex_returned_side	kitchen	narrator	You remake them.
data.rpy	unknown		narrator	day
data.rpy	unknown		narrator	money_earned
data.rpy	unknown		narrator	money_spent
data.rpy	unknown		narrator	skills
data.rpy	unknown		narrator	notable
data.rpy	unknown		narrator	Your weekly rent of $%d will be collected tomorrow morning.
data.rpy	unknown		narrator	housing
data.rpy	unknown		narrator	Your rent was processed, but the account balance was insufficient. $%d has been added to your outstanding debt.
data.rpy	unknown		narrator	housing
data.rpy	unknown		narrator	We received your rent payment of $%d. Thank you.
data.rpy	unknown		narrator	housing
data.rpy	unknown		narrator	You've been quiet. Is that a thing I should know about, or just a busy week that turned into two?
data.rpy	unknown		narrator	You had the look today. I'm off at seven. I'm bringing bread. You don't have to talk, you just have to let me in.
data.rpy	unknown		narrator	I made up my mind about Portugal. Come find me at the beach when you have time.
data.rpy	unknown		narrator	marcus
data.rpy	unknown		narrator	You free this week? Stop by whenever. 14 Crane Street, top floor.
data.rpy	unknown		narrator	
data.rpy	unknown		narrator	
data.rpy	unknown		narrator	
data.rpy	unknown		narrator	
data.rpy	unknown		narrator	eli_dinner
data.rpy	unknown		narrator	eli_side_project
data.rpy	unknown		narrator	nora_coffee
data.rpy	unknown		narrator	zoe_guitar
data.rpy	unknown		narrator	
data.rpy	unknown		narrator	
day_summary.rpy	unknown		narrator	prog
day_summary.rpy	unknown		narrator	cook
day_summary.rpy	unknown		narrator	art
day_summary.rpy	unknown		background	#12161ef8
debug.rpy	unknown		narrator	elle
debug.rpy	unknown		narrator	PROMOTE-READY
debug.rpy	unknown		narrator	id
debug.rpy	unknown		narrator	template_id
debug.rpy	unknown		narrator	npc_id
debug.rpy	unknown		narrator	location
debug.rpy	unknown		narrator	day
debug.rpy	unknown		narrator	start_hour
debug.rpy	unknown		narrator	end_hour
debug.rpy	unknown		narrator	title
debug.rpy	unknown		narrator	status
debug.rpy	unknown		background	#00000066
debug.rpy	unknown		background	#12161ef8
debug.rpy	unknown		scrollbars	vertical
debug.rpy	debug_talk	black	scrollbars	horizontal
debug.rpy	debug_talk	black	fit	contain
debug_balance.rpy	unknown		narrator	
debug_balance.rpy	unknown		background	#12161ef8
debug_balance.rpy	unknown		scrollbars	vertical
debug_p61.rpy	unknown		background	#12161ef8
debug_p61.rpy	unknown		scrollbars	vertical
debug_p64.rpy	unknown		narrator	
debug_p64.rpy	unknown		narrator	observed %d..%d
debug_p64.rpy	unknown		narrator	d9=%d > d2=%d
debug_p64.rpy	unknown		narrator	~day %d at 0.5 proj/day
debug_p64.rpy	unknown		narrator	%.2f -> +%d roll points
debug_p64.rpy	unknown		narrator	int(%.2f * 10) == 0
debug_p64.rpy	unknown		narrator	%d fractional upgrades checked
debug_p64.rpy	unknown		narrator	$%.1f/h
debug_p64.rpy	unknown		narrator	$%.1f/h
debug_p64.rpy	unknown		narrator	$%.1f/h
debug_p64.rpy	unknown		narrator	%d days
debug_p64.rpy	unknown		narrator	%d days
debug_p64.rpy	unknown		narrator	
debug_p64.rpy	unknown		background	#12161ef8
debug_p64.rpy	unknown		scrollbars	vertical
debug_p65.rpy	unknown		narrator	
debug_p65.rpy	unknown		narrator	, 
debug_p65.rpy	unknown		narrator	%d pieces/week
debug_p65.rpy	unknown		narrator	
debug_p65.rpy	unknown		narrator	
debug_p65.rpy	unknown		narrator	id
debug_p65.rpy	unknown		narrator	template_id
debug_p65.rpy	unknown		narrator	desc
debug_p65.rpy	unknown		narrator	day
debug_p65.rpy	unknown		narrator	req
debug_p65.rpy	unknown		narrator	status
debug_p65.rpy	unknown		background	#12161ef8
debug_p65.rpy	unknown		scrollbars	vertical
debug_p65.rpy	unknown		narrator	wall 
debug_p65.rpy	unknown		narrator	folio 
debug_p65.rpy	unknown		narrator	sold 
debug_p65.rpy	unknown		narrator	entered
debug_p66.rpy	unknown		background	#12161ef8
debug_p66.rpy	unknown		scrollbars	vertical
debug_p67.rpy	unknown		narrator	location_gym
debug_p67.rpy	unknown		narrator	location_sandbeach
debug_p67.rpy	unknown		narrator	location_hospital
debug_p67.rpy	unknown		narrator	generated
debug_p67.rpy	unknown		narrator	template_id
debug_p67.rpy	unknown		narrator	location
debug_p67.rpy	unknown		narrator	blurb
debug_p67.rpy	unknown		narrator	location_modifiers
debug_p67.rpy	unknown		narrator	npcs
debug_p67.rpy	unknown		narrator	, 
debug_p67.rpy	unknown		background	#12161ef8
debug_p67.rpy	unknown		scrollbars	vertical
debug_p67.rpy	unknown		narrator	, 
debug_p67.rpy	unknown		narrator	seen
debug_p67.rpy	unknown		narrator	
debug_p67.rpy	unknown		narrator	, 
debug_p68.rpy	unknown		narrator	expires_day
debug_p68.rpy	unknown		narrator	generic_comment
debug_p68.rpy	unknown		narrator	condition met
debug_p68.rpy	unknown		background	#12161ef8
debug_p68.rpy	unknown		scrollbars	vertical
debug_p68.rpy	unknown		narrator	DONE
debug_p68.rpy	unknown		narrator	propagated
debug_p68.rpy	unknown		narrator	, 
debug_p69.rpy	unknown		narrator	
debug_p69.rpy	unknown		narrator	%d items
debug_p69.rpy	unknown		narrator	mechanics_restoration_badge
debug_p69.rpy	unknown		narrator	art_market_vendor_card
debug_p69.rpy	unknown		narrator	open_mic_resolve
debug_p69.rpy	unknown		narrator	mech_attempt_repair
debug_p69.rpy	unknown		narrator	new_day
debug_p69.rpy	unknown		narrator	energy %d
debug_p69.rpy	unknown		narrator	
debug_p69.rpy	unknown		narrator	
debug_p69.rpy	unknown		narrator	
debug_p69.rpy	unknown		narrator	id
debug_p69.rpy	unknown		narrator	category
debug_p69.rpy	unknown		narrator	day
debug_p69.rpy	unknown		narrator	desc
debug_p69.rpy	unknown		narrator	status
debug_p69.rpy	unknown		narrator	attended
debug_p69.rpy	unknown		narrator	
debug_p69.rpy	unknown		narrator	Debug-granted %s.
debug_p69.rpy	unknown		narrator	
debug_p69.rpy	unknown		background	#12161ef8
debug_p69.rpy	unknown		scrollbars	vertical
debug_scene_tester.rpy	unknown		narrator	
debug_scene_tester.rpy	unknown		narrator	
debug_scene_tester.rpy	unknown		narrator	tier_a_beat_roll_cache
debug_scene_tester.rpy	unknown		narrator	nora_cover_shift
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	school known
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	accept
debug_scene_tester.rpy	unknown		narrator	decline
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	zoe_outdoor
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	festival attended
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	rewarded at fam>=30. Cooldown 5 days.
debug_scene_tester.rpy	unknown		narrator	zoe_walk
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	artist MC
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	Decline is free. Cooldown 4 days.
debug_scene_tester.rpy	unknown		narrator	eli_favor
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	programmer MC
debug_scene_tester.rpy	unknown		narrator	festival attended
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	never cash. Cooldown 6 days.
debug_scene_tester.rpy	unknown		narrator	eli_after_shift
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	NO commitment — social acknowledgement only. Cooldown 7 days.
debug_scene_tester.rpy	unknown		narrator	marcus_park_favor
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	fit MC
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	gym spot became his real morning run). Help = 20 min.
debug_scene_tester.rpy	unknown		narrator	marcus_one_game
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	rivalry
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	'pool_marcus') — real entry fee, real stable roll.
debug_scene_tester.rpy	unknown		narrator	nora_exhausted
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	Cooldown 4 days.
debug_scene_tester.rpy	unknown		narrator	nora_walk_out
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	permanently while nora_closing_scene is still possible.
debug_scene_tester.rpy	unknown		narrator	marcus_zoe_bar
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	met-able NPC. Marcus and Eli never share a location at all.
debug_scene_tester.rpy	unknown		narrator	cross_zoe_nora
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	browsing. Cooldown 10 days.
debug_scene_tester.rpy	unknown		narrator	nora_closing
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	exemption (aff>=40, not done), or a shift ending past 19:00. 
debug_scene_tester.rpy	unknown		narrator	Sets nora_closing_done and the romance direction.
debug_scene_tester.rpy	unknown		narrator	nora_romance_reopen
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	basic
debug_scene_tester.rpy	unknown		narrator	comfortable
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	Needs closing done, state friends/unopened, and momentum 30 
debug_scene_tester.rpy	unknown		narrator	(ROMANCE_PROFILES). Ends with `return` — the tester's Jump() 
debug_scene_tester.rpy	unknown		narrator	lands back in the main loop.
debug_scene_tester.rpy	unknown		narrator	summer_festival
debug_scene_tester.rpy	unknown		narrator	title
debug_scene_tester.rpy	unknown		narrator	category
debug_scene_tester.rpy	unknown		narrator	desc
debug_scene_tester.rpy	unknown		narrator	label
debug_scene_tester.rpy	unknown		narrator	presets
debug_scene_tester.rpy	unknown		narrator	checkpoints
debug_scene_tester.rpy	unknown		narrator	blackout: technical
debug_scene_tester.rpy	unknown		narrator	blackout: organize
debug_scene_tester.rpy	unknown		narrator	blackout: stay together
debug_scene_tester.rpy	unknown		narrator	after blackout
debug_scene_tester.rpy	unknown		narrator	reset
debug_scene_tester.rpy	unknown		narrator	notes
debug_scene_tester.rpy	unknown		narrator	The blackout choice menu is inline in summer_festival_main, 
debug_scene_tester.rpy	unknown		narrator	so the three branch labels are the earliest jump-in points.
debug_scene_tester.rpy	unknown		narrator	Location Beats
debug_scene_tester.rpy	unknown		narrator	Group Hangouts
debug_scene_tester.rpy	unknown		narrator	Major Events
debug_scene_tester.rpy	unknown		narrator	Relationship Scenes
debug_scene_tester.rpy	unknown		narrator	Career / Professional
debug_scene_tester.rpy	unknown		narrator	Misc
debug_scene_tester.rpy	unknown		background	#12161ef8
debug_scene_tester.rpy	unknown		scrollbars	vertical
debug_scene_tester.rpy	unknown		background	#ffffff0a
debug_scene_tester.rpy	dev_speaker_anim_test	expression	narrator	Speaker animation test — pick a transform to preview it.
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	react_bounce
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	bounce
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	react_shake
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	shake
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	react_step_back
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	step back
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	react_lean_in
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	lean in
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	react_nod
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	nod
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	react_sigh
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	sigh
debug_scene_tester.rpy	dev_speaker_anim_menu	expression	narrator	Done
debug_summer_festival.rpy	unknown		narrator	scheduled_day
debug_summer_festival.rpy	unknown		narrator	attended
debug_summer_festival.rpy	unknown		narrator	blackout_result
debug_summer_festival.rpy	unknown		narrator	keepsake_awarded
debug_summer_festival.rpy	unknown		narrator	aftermath_done
debug_summer_festival.rpy	unknown		background	#12161ef8
debug_summer_festival.rpy	unknown		scrollbars	vertical
dev_presentation_check.rpy	unknown		background	#0e1a22
dev_presentation_check.rpy	unknown		background	#0e1a22
dev_presentation_check.rpy	unknown		background	#0e1a22
dev_presentation_check.rpy	unknown		background	#0e1a22
dev_presentation_check.rpy	unknown		background	#0e1a22
